Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Measure Names,Measure Values
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value,29.723902581
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1026.997797727
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,382.579643091
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,704.788720409
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,408.355977235
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,138.9475327
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,251.484507292
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,683.861690204
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,274.654275979
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,453.304213117
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Up,47.216935593
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Low,21.373857234
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value,33.048959907
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1117.072266112
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,426.235593184
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,771.653929648
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,403.976970962
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,134.839656982
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,247.128181476
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,778.747812319
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,329.585036486
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,524.525748173
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Up,43.154694586
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Low,19.489728492
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value,30.175942452
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1056.915888849
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,399.024718391
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,727.97030362
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,398.56302388
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,132.349780451
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,243.157853962
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,722.011391675
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,303.592204413
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,484.812449658
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Up,36.069028122
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Low,14.395493305
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value,24.443639123
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,937.455087233
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,339.866853407
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,638.66097032
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,415.660029779
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,143.142026794
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,256.853966292
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,588.424793368
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,222.626615089
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,381.807004028
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Up,43.051548543
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Low,17.160786943
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value,29.281423043
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,997.712453653
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,366.482369822
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,682.097411738
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,417.941816362
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,145.405747028
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,259.635057632
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,646.518828678
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,246.328364826
ANR,Andean Area,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,422.462354105
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,3.523752899
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,1.131186967
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value,2.070332201
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,313.834412737
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,85.20585966
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,199.520136199
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,229.768912171
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,73.898258812
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,135.85783541
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,110.386440149
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,33.423655375
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value,63.662300789
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Deaths,Rate,Value Up,3.395881321
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Deaths,Rate,Value Low,1.096544874
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Deaths,Rate,Value,2.00255656
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,315.147606198
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,84.625061304
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,199.886333751
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,233.959460463
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,75.022301323
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,138.138319678
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,106.922922271
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,32.401510779
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,61.748014073
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Deaths,Rate,Value Up,3.152211178
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Deaths,Rate,Value Low,1.093337614
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Deaths,Rate,Value,1.930249447
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,300.639375616
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,77.3721578
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,189.005766708
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,223.513289367
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,70.621766905
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,130.872162399
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,97.281890822
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,30.738277634
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,58.133604309
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Deaths,Rate,Value Up,2.839058693
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Deaths,Rate,Value Low,0.981641549
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Deaths,Rate,Value,1.739236844
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,305.749202733
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,76.844046693
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,191.296624713
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,233.284596357
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,73.367144483
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,136.269587089
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,92.206405976
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,28.852653303
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,55.027037624
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Female,Age-standardized,Deaths,Rate,Value Up,3.853145749
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Asthma,2019,Female,Age-standardized,Deaths,Rate,Value Low,1.171245198
